28727.31098, 3,   4.286, -0.958, -8.680, 4,  -4.955, -0.284, -0.061, 5,   1.000, 10.600, 37.100
28727.38310, 3,   4.754,  1.797, -7.745, 4,  -3.876, -0.183, -0.328, 5,   1.000,  2.100, 40.800
28727.45110, 3,   3.931,  4.512, -8.241, 4,  -3.793, -0.524, -0.484, 5,   2.100, -6.700, 42.400
28727.52173, 3,   3.962,  5.688, -7.335, 4,  -3.636, -0.551, -0.006, 5,   2.800,-13.000, 41.400
28727.59058, 3,   3.045,  6.259, -5.158, 4,  -2.674, -0.521, -0.495, 5,   4.900,-25.000, 36.300
28727.66245, 3,   2.911,  8.726, -4.235, 4,  -3.098, -0.432,  0.287, 5,   5.800,-28.800, 31.000
28727.73271, 3,   2.576,  9.318, -3.160, 4,  -2.455, -0.153, -0.004, 5,   5.800,-32.000, 26.500
28727.80102, 3,   2.838,  9.497, -1.680, 4,  -2.703,  0.154, -0.173, 5,   5.800,-34.400, 21.600
28727.87109, 3,   3.273, 10.343,  0.109, 4,  -2.214, -0.189,  0.102, 5,   5.800,-36.100, 17.200
28727.94245, 3,   2.236,  8.325,  1.332, 4,  -2.856,  0.206, -0.402, 5,   5.800,-36.600, 10.800
28728.01069, 3,   2.691,  8.558,  4.220, 4,  -3.929, -0.366,  0.121, 5,   5.300,-36.100, -6.100
28728.08248, 3,   4.047,  6.045,  9.111, 4,  -4.174, -0.269,  0.228, 5,   5.300,-32.800,-15.100
28728.15139, 3,   3.005,  6.257,  4.991, 4,  -0.605,  0.564,  0.012, 5,   5.300,-31.900,-16.900
28728.22067, 3,   2.844,  4.090,  7.907, 4,  -2.029,  0.309,  0.442, 5,   5.800,-29.100,-20.900
28728.29188, 3,   3.254,  2.774,  8.750, 4,  -3.847,  0.527,  1.343, 5,   4.000,-26.200,-26.000
28728.36335, 3,   3.513,  0.650, 10.830, 4,  -3.048,  0.189, -0.826, 5,   4.000,-19.800,-31.600
28728.43084, 3,   2.872,  1.178,  9.108, 4,   0.374,  0.250,  0.381, 5,   5.200,-16.300,-34.200
28728.50057, 3,   3.210,  1.858,  9.825, 4,  -0.158,  0.128, -0.572, 5,   5.200,-16.300,-33.600
28728.57245, 3,   3.154,  1.323,  9.680, 4,  -0.085, -0.111, -0.216, 5,   5.200,-15.200,-34.800
28728.64292, 3,   3.348,  0.423,  9.011, 4,  -0.664, -0.483, -0.195, 5,   5.200,-14.600,-34.800
28728.71104, 3,   3.731,  0.798,  8.068, 4,  -0.532, -1.031, -0.198, 5,   5.200,-13.800,-34.800
28728.78164, 3,   3.640,  0.607,  6.882, 4,   0.081, -1.503, -0.416, 5,   5.200,-14.200,-34.800
28728.85086, 3,   7.538, -0.150,  9.976, 4,  -1.353, -2.110,  0.985, 5,  -6.500,-10.100,-36.800
28728.92136, 3,   6.034, -0.733,  7.483, 4,  -0.840, -1.142, -0.996, 5,  -8.700, -9.100,-36.800
28728.99220, 3,   8.957,  0.108,  9.243, 4,   0.529, -2.108,  0.065, 5, -13.000, -9.900,-35.400
28729.06477, 3,   8.847,  0.161,  4.196, 4,   1.132, -3.054, -0.506, 5, -19.400,-12.700,-30.600
28729.13207, 3,  11.537,  1.533,  0.266, 4,   0.407, -3.351, -0.166, 5, -25.700,-14.600,-26.000
28729.20111, 3,   7.392,  0.382,  0.648, 4,  -0.762, -3.812, -0.563, 5, -30.700,-15.200,-20.600
28729.27066, 3,  10.912,  0.929, -1.020, 4,   0.348, -3.028,  0.132, 5, -37.200,-18.100, -7.300
28729.34223, 3,   9.409,  1.256, -4.308, 4,   0.847, -2.916, -0.554, 5, -37.700,-19.100, -1.700
28729.41106, 3,   6.765,  0.883, -4.633, 4,   0.289, -2.242,  0.144, 5, -37.700,-19.100,  2.500
28729.48147, 3,   8.982,  1.270, -5.550, 4,   0.023, -1.122,  0.068, 5, -37.700,-19.500,  6.800
28729.55069, 3,   6.889,  1.645, -4.931, 4,  -0.536, -2.022, -0.479, 5, -36.600,-19.100,  9.600
28729.62055, 3,   7.056,  1.220, -8.375, 4,  -0.226, -0.969,  0.065, 5, -35.400,-19.600, 10.200
28729.69117, 3,   2.561, -1.517,-10.444, 4,   0.934, -3.332,  0.697, 5, -32.500,-17.100, 22.500
28729.76229, 3,   2.656, -0.096, -9.129, 4,   1.066, -2.283,  1.268, 5, -29.500,-14.200, 27.800
28729.83105, 3,   0.651, -1.620, -7.858, 4,  -0.034, -4.389,  0.901, 5, -23.600,-14.600, 35.700
28729.90018, 3,  -4.524, -1.083,-11.220, 4,  -0.903, -6.971,  1.030, 5,  -8.900,-13.600, 40.100
28729.97016, 3,  -5.230, -2.231, -6.340, 4,   2.957, -6.108, -0.449, 5,   4.800,-10.900, 41.700
28730.04017, 3,  -9.103, -3.408, -5.750, 4,   1.350, -3.578, -0.772, 5,  19.600, -4.200, 37.200
28730.11055, 3, -10.239, -1.702, -2.127, 4,   1.144, -6.702,  2.045, 5,  35.600, -2.300, 22.400
28730.18081, 3,  -7.163, -0.041, -1.918, 4,  -0.485, -2.996,  0.683, 5,  38.500, -3.600, 15.800
28730.25064, 3,  -9.581, -0.885,  6.085, 4,  -0.580, -3.969,  0.571, 5,  40.600, -3.600,  7.200
28730.32295, 3,  -7.618, -1.381,  3.537, 4,  -0.984, -1.787,  0.887, 5,  41.400, -5.300,  1.900
28730.39168, 3,  -8.400, -1.787,  5.380, 4,  -0.583, -2.123,  0.497, 5,  40.700, -6.800, -2.500
28730.46175, 3,  -5.151, -0.857, 10.515, 4,  -1.954, -4.247,  0.893, 5,  36.800, -6.800,-10.000
28730.53100, 3,  -5.002, -0.415,  7.822, 4,   0.680, -2.504,  0.923, 5,  30.700,-10.300,-21.900
28730.60074, 3,  -1.184,  0.051,  9.830, 4,  -0.245, -2.759,  1.219, 5,  25.600,-11.400,-26.600
28730.67289, 3,  -0.873, -0.535,  8.684, 4,  -0.521, -1.047,  0.720, 5,  23.000,-10.800,-30.100
28730.74410, 3,  -1.201,  0.108,  9.464, 4,   0.127, -2.186,  0.342, 5,  18.800,-12.800,-31.500
28730.81072, 3,  -1.211, -0.247,  9.340, 4,   0.430, -0.276, -0.058, 5,  18.400,-13.400,-31.500
28730.88220, 3,   0.040, -0.127,  9.504, 4,  -0.404, -0.741,  0.069, 5,  17.800,-12.200,-33.100
