1359016865185	1359016865231	13.0	0
1359016865242	1359016865541	5.0	0
1359016865564	1359016865969	8.0	0
1359016865986	1359016866442	10.0	0
1359016866452	1359016866475	13.0	0
1359016866485	1359016866485	4.0	0
1359016866495	1359016866536	25.0	0
1359016866547	1359016866591	20.0	0
1359016866603	1359016866637	13.0	0
1359016866678	1359016866721	23.0	0
1359016866731	1359016866753	40.0	0
1359016866763	1359016866969	44.0	0
1359016866981	1359016867029	47.0	0
1359016867039	1359016867072	49.0	0
1359016867092	1359016867102	54.0	0
1359016867151	1359016867206	61.0	0
1359016867227	1359016867291	64.0	0
1359016867303	1359016867326	71.0	0
1359016867337	1359016867426	74.0	0
1359016867437	1359016867491	71.0	0
1359016867501	1359016867554	67.0	0
1359016867564	1359016867584	61.0	0
1359016867594	1359016867663	49.0	0
1359016867674	1359016867709	44.0	0
1359016867720	1359016867768	37.0	0
1359016867780	1359016867822	20.0	0
1359016867832	1359016868227	13.0	0
1359016868237	1359016868437	15.0	0
1359016868448	1359016868817	16.0	0
1359016868827	1359016868855	23.0	0
1359016868906	1359016868930	45.0	0
1359016868940	1359016868989	52.0	0
1359016869001	1359016869044	54.0	0
1359016869054	1359016869276	57.0	0
1359016869286	1359016869354	59.0	0
1359016869367	1359016869432	61.0	0
1359016869442	1359016869489	64.0	0
1359016869501	1359016869546	71.0	0
1359016869557	1359016869577	74.0	0
1359016869587	1359016869675	81.0	0
1359016869686	1359016869712	84.0	0
1359016869747	1359016869769	88.0	0
1359016869780	1359016869825	91.0	0
1359016869835	1359016869869	78.0	0
1359016869912	1359016869947	61.0	0
1359016869959	1359016869991	37.0	0
1359016870001	1359016870023	20.0	0
1359016870033	1359016870095	15.0	0
1359016870109	1359016870952	16.0	0
1359016870962	1359016871041	18.0	0
1359016871056	1359016871103	16.0	0
1359016871114	1359016871229	18.0	0
1359016871240	1359016871262	23.0	0
1359016871272	1359016871323	47.0	0
1359016871336	1359016871383	61.0	0
1359016871393	1359016871444	59.0	0
1359016871454	1359016871543	57.0	0
1359016871553	1359016871632	56.0	0
1359016871672	1359016871715	57.0	0
1359016871726	1359016871777	61.0	0
1359016871789	1359016871825	64.0	0
1359016871835	1359016871879	66.0	0
1359016871919	1359016871953	67.0	0
1359016871966	1359016872014	71.0	0
1359016872027	1359016872103	74.0	0
1359016872114	1359016872192	69.0	0
1359016872203	1359016872236	57.0	0
1359016872257	1359016872312	33.0	0
1359016872322	1359016872365	13.0	0
1359016872378	1359016872634	11.0	0
1359016872645	1359016873020	10.0	0
1359016873031	1359016873054	13.0	0
1359016873067	1359016873067	5.0	0
1359016873077	1359016873131	18.0	0
1359016873141	1359016873141	8.0	0
1359016873151	1359016873202	27.0	0
1359016873215	1359016873297	30.0	0
1359016873307	1359016873339	23.0	0
1359016873350	1359016873399	15.0	0
1359016873412	1359016873927	10.0	0
1359016873937	1359016874393	8.0	0
1359016874403	1359016881309	5.0	0
1359016881320	1359016883232	8.0	0
1359016883242	1359016884938	10.0	0
1359016884950	1359016885097	11.0	0
1359016885107	1359016885559	13.0	0
1359016885569	1359016885599	15.0	0
1359016885609	1359016885685	16.0	0
1359016885695	1359016885741	15.0	0
1359016885752	1359016885845	16.0	0
1359016885855	1359016885931	18.0	0
1359016885941	1359016886070	20.0	0
1359016886080	1359016886228	23.0	0
1359016886240	1359016886262	25.0	0
1359016886276	1359016886429	27.0	0
1359016886440	1359016886492	30.0	0
1359016886505	1359016886529	32.0	0
1359016886541	1359016886597	33.0	0
1359016886608	1359016886682	37.0	0
1359016886693	1359016886718	39.0	0
1359016886729	1359016886773	40.0	0
1359016886789	1359016886826	44.0	0
1359016886837	1359016886871	49.0	0
1359016886914	1359016886961	66.0	0
1359016886973	1359016886994	101.0	0
1359016887006	1359016887060	173.0	0
1359016887073	1359016887095	214.0	0
1359016887107	1359016887185	176.0	0
1359016887195	1359016887228	270.0	0
1359016887239	1359016887274	395.0	0
1359016887289	1359016887360	465.0	0
1359016887371	1359016887445	542.0	0
1359016887456	1359016887476	613.0	0
1359016887487	1359016887541	650.0	0
1359016887554	1359016887578	659.0	0
1359016887589	1359016887710	662.0	0
1359016887720	1359016887753	657.0	0
1359016887766	1359016887816	650.0	0
1359016887826	1359016887847	638.0	0
1359016887857	1359016887928	606.0	0
1359016887941	1359016888002	572.0	0
1359016888013	1359016888036	525.0	0
1359016888046	1359016888088	462.0	0
1359016888098	1359016888172	404.0	0
1359016888184	1359016888217	351.0	0
1359016888229	1359016888272	309.0	0
1359016888282	1359016888304	271.0	0
1359016888314	1359016888361	244.0	0
1359016888373	1359016888461	225.0	0
1359016888472	1359016888494	214.0	0
1359016888504	1359016888550	202.0	0
1359016888561	1359016888594	190.0	0
1359016888604	1359016888686	183.0	0
1359016888697	1359016888742	176.0	0
1359016888755	1359016888778	168.0	0
1359016888790	1359016888835	161.0	0
1359016888844	1359016888906	156.0	0
1359016888917	1359016888996	149.0	0
1359016889010	1359016889057	142.0	0
1359016889067	1359016889091	135.0	0
1359016889103	1359016889212	125.0	0
1359016889236	1359016889253	117.0	0
1359016889297	1359016889322	108.0	0
1359016889332	1359016889382	101.0	0
1359016889396	1359016889447	98.0	0
1359016889490	1359016889535	95.0	0
1359016889545	1359016889591	88.0	0
1359016889601	1359016889626	81.0	0
1359016889636	1359016889702	78.0	0
1359016889745	1359016889767	74.0	0
1359016889778	1359016889844	71.0	0
1359016889855	1359016889955	67.0	0
1359016889965	1359016890047	71.0	0
1359016890057	1359016890087	78.0	0
1359016890097	1359016890151	64.0	0
1359016890164	1359016890228	17.0	0
1359016890238	1359016890263	9.0	0
1359016890274	1359016890381	10.0	0
1359016890392	1359016890448	7.0	0
1359016890458	1359016890493	9.0	0
1359016890503	1359016890599	10.0	0
1359016890609	1359016890609	13.0	0
1359016890618	1359016890664	11.0	0
1359016890677	1359016890752	12.0	0
1359016890762	1359016890839	25.0	0
1359016890851	1359016890959	23.0	0
1359016890969	1359016891652	20.0	0
1359016891665	1359016891824	18.0	0
1359016891835	1359016892145	16.0	0
1359016892155	1359016892755	18.0	0
1359016892766	1359016893692	20.0	0
1359016893708	1359016893933	22.0	0
1359016893944	1359016894205	23.0	0
1359016894218	1359016894264	25.0	0
1359016894275	1359016894296	27.0	0
1359016894307	1359016894405	28.0	0
1359016894417	1359016894473	30.0	0
1359016894484	1359016894587	32.0	0
1359016894630	1359016894707	33.0	0
1359016894718	1359016894788	37.0	0
1359016894798	1359016894896	40.0	0
1359016894907	1359016894948	42.0	0
1359016894958	1359016895003	44.0	0
1359016895013	1359016895060	45.0	0
1359016895070	1359016895142	47.0	0
1359016895152	1359016895235	52.0	0
1359016895248	1359016895271	84.0	0
1359016895292	1359016895322	159.0	0
1359016895373	1359016895410	190.0	0
1359016895443	1359016895476	237.0	0
1359016895489	1359016895537	293.0	0
1359016895550	1359016895570	353.0	0
1359016895586	1359016895669	421.0	0
1359016895680	1359016895727	496.0	0
1359016895739	1359016895761	584.0	0
1359016895775	1359016895823	637.0	0
1359016895834	1359016895925	662.0	0
1359016895936	1359016895958	710.0	0
1359016895968	1359016896026	728.0	0
1359016896038	1359016896063	720.0	0
1359016896073	1359016896158	744.0	0
1359016896169	1359016896216	754.0	0
1359016896227	1359016896250	757.0	0
1359016896263	1359016896306	751.0	0
1359016896317	1359016896381	737.0	0
1359016896393	1359016896428	711.0	0
1359016896439	1359016896493	671.0	0
1359016896504	1359016896528	621.0	0
1359016896539	1359016896626	570.0	0
1359016896636	1359016896660	514.0	0
1359016896703	1359016896725	465.0	0
1359016896738	1359016896784	418.0	0
1359016896795	1359016896836	365.0	0
1359016896849	1359016896929	288.0	0
1359016896940	1359016896986	214.0	0
1359016896997	1359016897028	169.0	0
1359016897039	1359016897132	146.0	0
1359016897150	1359016897208	156.0	0
1359016897218	1359016897267	180.0	0
1359016897278	1359016897315	193.0	0
