timeMillis,givenTimeMillis,latitude,longitude,altitude,horizontalAccuracy,verticalAccuracy
1540782226317,1540782226000,31.26512980400148,121.62917338806537,14.642987993201075,32.0,Infinity
1540782227295,1540782227000,31.265129329522257,121.62916929536918,14.636096091246783,32.0,Infinity
1540782228311,1540782228000,31.26512922334801,121.62916879291154,14.493097042879052,32.0,Infinity
1540782229299,1540782229000,31.26516268626187,121.62913244742265,14.543952117102787,32.0,Infinity
1540782230321,1540782230000,31.2651661268687,121.62912977960592,14.535008352808019,32.0,Infinity
1540782231310,1540782231000,31.265187129505566,121.6291407486888,14.577751740171479,32.0,Infinity
1540782232302,1540782232000,31.265195472787386,121.62913594269692,14.591817568145183,32.0,Infinity
1540782233340,1540782233000,31.265209746174776,121.62916086157352,14.355290275791596,32.0,Infinity
1540782234307,1540782234000,31.26522861201906,121.62916477968331,14.436900330829939,32.0,Infinity
1540782262230,1540782262000,31.26535597324599,121.62920759617734,13.53599570867077,48.0,Infinity
1540782263322,1540782263000,31.265352516356995,121.62920427243571,15.377988846927966,48.0,Infinity
1540782264318,1540782264000,31.265349854122885,121.62919959034275,14.972846998561478,48.0,Infinity
1540782265320,1540782265000,31.26534548277036,121.62919714161852,14.302206239694318,48.0,Infinity
1540782266330,1540782266000,31.265342140043785,121.62919175538694,14.213099679486822,32.0,Infinity
1540782267318,1540782267000,31.265329069633598,121.62918009273818,14.177133874587891,32.0,Infinity
1540782268320,1540782268000,31.265322021173837,121.6291800500799,14.252189112374072,32.0,Infinity
1540782269414,1540782269000,31.265325231225393,121.62917560327615,14.374499915550409,32.0,Infinity
1540782270315,1540782270000,31.265323967070728,121.629175886408,14.62696334784887,32.0,Infinity
1540782271312,1540782271000,31.265312234026805,121.62917620256289,14.822947307744288,32.0,Infinity
1540782272391,1540782272000,31.265275890606556,121.62916975971663,14.608618697844442,32.0,Infinity
1540782273330,1540782273000,31.265271635533463,121.62916787793091,14.580737731833727,32.0,Infinity
1540782274328,1540782274000,31.265275846465524,121.62916975279707,14.551641662349532,32.0,Infinity
1540782275301,1540782275000,31.265286404141325,121.62916912009143,14.581963520701658,32.0,Infinity
1540782276333,1540782276000,31.265286723469348,121.62916727128034,14.80970477959304,32.0,Infinity
1540782277316,1540782277000,31.265289611821995,121.62915445743,14.702816180852082,32.0,Infinity
1540782278306,1540782278000,31.265299412714942,121.62913205918385,14.638998953929683,32.0,Infinity
1540782279317,1540782279000,31.265303096594984,121.62911557930903,14.616788650888779,32.0,Infinity
1540782287296,1540782287000,31.265356016580668,121.62905939672014,14.838362954856347,32.0,Infinity
1540782288309,1540782288000,31.26536422452717,121.62905040149276,14.778358538680846,32.0,Infinity
1540782289296,1540782289000,31.265382329919735,121.62903854048771,14.754054241594915,32.0,Infinity
1540782290311,1540782290000,31.265401262904273,121.62902984591427,14.72326568927445,32.0,Infinity
1540782291308,1540782291000,31.265427770660192,121.62901876376735,14.698238840500505,32.0,Infinity
1540782292296,1540782292000,31.265506879391587,121.62899262791903,14.99157944780125,32.0,Infinity
1540782293287,1540782293000,31.265606533160216,121.62891436442327,15.209673941381695,32.0,Infinity
1540782294298,1540782294000,31.265670309405344,121.6288571772023,15.288418919980975,32.0,Infinity
1540782295317,1540782295000,31.265715545768977,121.6288109792363,15.341119305491485,32.0,Infinity
1540782296384,1540782296000,31.26575745536704,121.62876857693908,15.402508728396523,32.0,Infinity
1540782297314,1540782297000,31.265755036700693,121.62875185681654,15.334603718303981,32.0,Infinity
1540782298304,1540782298000,31.2657537666642,121.628733390359,15.234098155304162,32.0,Infinity
1540782299347,1540782299000,31.26576026922712,121.62872512594083,14.96810336479192,32.0,Infinity
1540782300288,1540782300000,31.265776100481542,121.62868999826506,14.795924125291643,32.0,Infinity
1540782301296,1540782301000,31.265778574263415,121.62861021268158,14.479356907707935,32.0,Infinity
1540782302299,1540782302000,31.26579660048826,121.62851153003282,14.483549087917496,32.0,Infinity
1540782303293,1540782303000,31.265810413491923,121.6284240422673,14.71486202526202,32.0,Infinity
1540782304306,1540782304000,31.265760246533763,121.62833579877578,14.345372067116188,32.0,Infinity
1540782305299,1540782305000,31.26578869943315,121.62821488669019,13.998162901680777,32.0,Infinity
1540782306299,1540782306000,31.265794944297067,121.62817649834682,14.159855416161388,32.0,Infinity
1540782307300,1540782307000,31.265801716491026,121.62812964218936,14.180350968395768,32.0,Infinity
1540782308309,1540782308000,31.265784465092477,121.62810116279782,14.346413349851888,32.0,Infinity
1540782309322,1540782309000,31.265782678089995,121.62807719233082,14.053438800303205,32.0,Infinity
1540782310315,1540782310000,31.265773604842458,121.62804857656653,13.858269485267979,32.0,Infinity
1540782311312,1540782311000,31.26576483266281,121.62802633075414,13.809112619552996,32.0,Infinity
1540782312323,1540782312000,31.26576479882765,121.62797460895123,14.058473830835853,32.0,Infinity
1540782313385,1540782313000,31.2657542338943,121.62794535974015,14.34444076281018,32.0,Infinity
1540782314321,1540782314000,31.265748499626824,121.6279222629763,14.499531710429126,32.0,Infinity
1540782315298,1540782315000,31.265741984109564,121.62791053040752,14.38580348346389,32.0,Infinity
1540782316307,1540782316000,31.265731097299206,121.62788540354101,14.505399410846339,32.0,Infinity
1540782317322,1540782317000,31.265728902772217,121.62787510205327,14.619240201003109,32.0,Infinity
1540782318320,1540782318000,31.265731482364707,121.62787405261408,14.67091262052569,32.0,Infinity
1540782319317,1540782319000,31.265734084091232,121.62787099880217,14.882411499891745,32.0,Infinity
1540782320304,1540782320000,31.265733858279987,121.6278634292707,14.852075933493385,32.0,Infinity
1540782321333,1540782321000,31.26573461221922,121.62785037861036,14.790633262732127,32.0,Infinity
1540782322322,1540782322000,31.265736806727833,121.6278357929714,14.993979793558465,32.0,Infinity
1540782323308,1540782323000,31.26573687799289,121.62782372497283,15.24107309466273,32.0,Infinity
1540782324307,1540782324000,31.265737978344397,121.62782267789926,15.113371933802721,32.0,Infinity
1540782325304,1540782325000,31.265738063702667,121.6278210479473,15.15612062755548,32.0,Infinity
1540782326319,1540782326000,31.26573792516504,121.62781926381345,15.164820902446484,32.0,Infinity
1540782327309,1540782327000,31.265738265758902,121.62779649104074,15.200798602594835,32.0,Infinity
1540782328308,1540782328000,31.265743296707022,121.6277762064979,15.218712971931126,32.0,Infinity
1540782329325,1540782329000,31.265748489871257,121.6277707318125,15.217573512204025,32.0,Infinity
1540782330320,1540782330000,31.265749421828986,121.62777200034463,15.223449545880552,32.0,Infinity
1540782331312,1540782331000,31.265745044038447,121.62777605511326,15.18440336560998,32.0,Infinity
1540782332378,1540782332000,31.26574234039949,121.62777773389259,15.149824439967913,32.0,Infinity
1540782334313,1540782334000,31.265740442199654,121.62777006775326,15.101818694689566,32.0,Infinity
1540782335312,1540782335000,31.26574036108278,121.62776976660506,15.01430256274555,32.0,Infinity
1540782336292,1540782336000,31.26573841564211,121.62776460768369,14.979546687527376,32.0,Infinity
1540782338305,1540782338000,31.265734499674814,121.62776432813212,14.968674828740419,32.0,Infinity
1540782339305,1540782339000,31.26572812773628,121.62775013250977,15.007784496025767,32.0,Infinity
1540782340302,1540782340000,31.265716536135358,121.62773428291614,14.979698242934262,32.0,Infinity
1540782341326,1540782341000,31.26570868624137,121.62773892159917,14.895779432263508,32.0,Infinity
1540782342318,1540782342000,31.265700962462898,121.62771198192212,14.937849973603987,32.0,Infinity
1540782343312,1540782343000,31.265688379544798,121.62769087366036,14.75364987863142,32.0,Infinity
1540782344311,1540782344000,31.265670262774194,121.62767082276066,14.741127714594713,32.0,Infinity
1540782345315,1540782345000,31.26565448902436,121.62765214451977,14.681836704894085,32.0,Infinity
1540782346292,1540782346000,31.26563513214778,121.62763734866398,14.705223374268353,32.0,Infinity
1540782347308,1540782347000,31.265618094184482,121.62762159329165,14.748937069316467,32.0,Infinity
1540782479324,1540782479000,31.26520212683128,121.6292607143138,14.057992744738977,48.0,Infinity
1540782480332,1540782480000,31.265202590167654,121.62926604114638,14.172590718156895,48.0,Infinity
1540782484406,1540782484000,31.26521314976726,121.62928625488301,15.580952237732145,32.0,Infinity
1540782487343,1540782487000,31.265218459156735,121.6292797753786,15.418382159680863,32.0,Infinity
1540782488339,1540782488000,31.265218749389586,121.62927869572268,15.333506149940948,32.0,Infinity
1540782489343,1540782489000,31.265220232999596,121.62927839702809,15.241447819077699,32.0,Infinity
1540782490362,1540782490000,31.26522568938108,121.62927978683301,15.16182761444783,32.0,Infinity
1540782491360,1540782491000,31.265245252114504,121.6292912621429,15.087158544281134,32.0,Infinity
1540782492356,1540782492000,31.265238223370773,121.62930475797066,15.021823240589383,32.0,Infinity
1540782493288,1540782493000,31.26524689752582,121.62929549980933,14.994052685020854,32.0,Infinity
1540782498287,1540782498000,31.265283586327545,121.62923896226157,14.681867668527874,32.0,Infinity
1540782499294,1540782499000,31.265283665466665,121.62923894722931,14.647246506276081,32.0,Infinity
1540782500355,1540782500000,31.26529520487572,121.62924834081879,14.61200682218658,32.0,Infinity
1540782501371,1540782501000,31.26530671211782,121.62924500370647,14.586614097309205,32.0,Infinity
1540782502367,1540782502000,31.26531160713071,121.62924211457343,14.558781173127624,32.0,Infinity
1540782503361,1540782503000,31.26531196585337,121.62923631150885,14.546249160676172,32.0,Infinity
1540782504299,1540782504000,31.265317569244772,121.62923882618351,14.58362264351372,32.0,Infinity
1540782505294,1540782505000,31.265318910948213,121.62924016015448,14.534363875525244,32.0,Infinity
1540782507370,1540782507000,31.265239206006736,121.62920001523696,14.369196568753733,32.0,Infinity
1540782508350,1540782508000,31.26522619999343,121.62920278478384,14.356100046166597,32.0,Infinity
1540782509431,1540782509000,31.265221525128823,121.62920060121037,14.396401146392899,32.0,Infinity
1540782510368,1540782510000,31.265213708831016,121.62922299494898,14.398234479677523,32.0,Infinity
1540782515259,1540782515000,31.265177600762854,121.62921495632932,14.252838358511722,32.0,Infinity
1540782516312,1540782516000,31.265184725195233,121.62921432365407,14.186448432512643,32.0,Infinity
1540782517307,1540782517000,31.265196506294465,121.62920863038329,14.178139632770534,32.0,Infinity
1540782518301,1540782518000,31.26520511431826,121.62920926417557,14.18052838349889,32.0,Infinity
1540782520299,1540782520000,31.265202905806497,121.62921508338619,14.47798772952168,32.0,Infinity
1540782522318,1540782522000,31.26521321629224,121.62920387139373,14.439113093553807,32.0,Infinity
1540782523322,1540782523000,31.26522302002798,121.62919868845559,14.439235287096622,32.0,Infinity
1540782524317,1540782524000,31.265223223480167,121.62919856412951,14.546624152506332,32.0,Infinity
1540782525321,1540782525000,31.265223723574945,121.62920001788538,14.559561624033325,32.0,Infinity
1540782526295,1540782526000,31.265223781463146,121.62920008355394,14.53287067675127,32.0,Infinity
1540782527306,1540782527000,31.26522394916916,121.62920036303524,14.565914483015133,32.0,Infinity
1540782528311,1540782528000,31.26522379918997,121.62920051577264,14.523073406696648,32.0,Infinity
1540782529309,1540782529000,31.26521793262098,121.62919811814749,14.50506643902492,32.0,Infinity
1540782530310,1540782530000,31.265248074063134,121.62919615980347,14.49895722821914,32.0,Infinity
1540782531307,1540782531000,31.265276607060486,121.62918881614388,14.499108688207826,32.0,Infinity
1540782532330,1540782532000,31.265275660368744,121.62918355624996,14.494036028814406,32.0,Infinity
1540782533309,1540782533000,31.26527515408812,121.62917510113499,14.480840301319178,32.0,Infinity
1540782534307,1540782534000,31.26527133574382,121.6291807161785,14.475662211455653,32.0,Infinity
1540782535322,1540782535000,31.265270680123344,121.62918013543332,14.422419188079505,32.0,Infinity
1540782536312,1540782536000,31.265270373043155,121.62918001952451,14.403436709264959,32.0,Infinity
1540782537294,1540782537000,31.265269960737864,121.62918039292582,14.384779418053535,32.0,Infinity
1540782539316,1540782539000,31.26526447532799,121.62918946522774,14.388164249161838,32.0,Infinity
1540782540322,1540782540000,31.26526853646589,121.62919274141721,14.326384158873948,32.0,Infinity
1540782543302,1540782543000,31.265272769310915,121.62919583445493,14.485391734038275,32.0,Infinity
1540782544320,1540782544000,31.265276346144955,121.62919745637063,14.541162351145793,32.0,Infinity
1540782545314,1540782545000,31.265279305566843,121.62919906829103,14.578103880116174,32.0,Infinity
1540782546300,1540782546000,31.26528119559627,121.62919811198168,14.62353666962396,32.0,Infinity
1540782547308,1540782547000,31.265280840581863,121.62919825788397,14.091470851266994,32.0,Infinity
1540782548315,1540782548000,31.26527637619023,121.62920820243446,14.067990290009021,32.0,Infinity
1540782549322,1540782549000,31.265274966282373,121.62921069100946,14.105521313498915,32.0,Infinity
1540782553326,1540782553000,31.265278268943366,121.6292108519697,13.950779759162302,32.0,Infinity
1540782554312,1540782554000,31.265277110251944,121.62921213815049,13.912416986900205,32.0,Infinity
1540782555312,1540782555000,31.265260426311436,121.62922052535895,13.901361896275914,32.0,Infinity
1540782556363,1540782556000,31.265248509204127,121.62921602176277,13.888738276110734,32.0,Infinity
1540782557317,1540782557000,31.265247690817333,121.62921639697994,14.002510781805285,32.0,Infinity
1540782558315,1540782558000,31.265249403768006,121.62921772143602,14.101687813968839,32.0,Infinity
1540782559304,1540782559000,31.26525051132413,121.6292171039792,14.11230713790519,32.0,Infinity
1540782560315,1540782560000,31.265251440696517,121.62921723635718,14.169559842223173,32.0,Infinity
1540782561321,1540782561000,31.265243389984715,121.62921515093133,14.21623425706373,32.0,Infinity
1540782562323,1540782562000,31.265241682068815,121.6292093102314,14.227664501063568,32.0,Infinity
1540782563325,1540782563000,31.26522909955362,121.6292057908012,14.202717966944618,32.0,Infinity
1540782564304,1540782564000,31.265224315185687,121.62921047725384,14.332150555501045,32.0,Infinity
1540782565312,1540782565000,31.26523839463651,121.62919745661385,14.402850336788251,32.0,Infinity
1540782566318,1540782566000,31.265241502092845,121.6291970986052,14.402218295259022,32.0,Infinity
1540782567324,1540782567000,31.265241069159043,121.62919301549243,14.310103398963959,32.0,Infinity
1540782568301,1540782568000,31.26524491746317,121.6291903829294,14.29502806296983,32.0,Infinity
1540782569312,1540782569000,31.26525480546301,121.62919505035923,14.435988507051261,32.0,Infinity
1540782570320,1540782570000,31.265255769703405,121.62919460518788,14.30262139872097,32.0,Infinity
1540782571321,1540782571000,31.265255969624977,121.62919424056707,14.281044889329063,32.0,Infinity
1540782572339,1540782572000,31.265256100367452,121.62919398018451,14.27450877616557,32.0,Infinity
1540782573316,1540782573000,31.26525601042139,121.62919395253658,14.258167806954411,32.0,Infinity
1540782574307,1540782574000,31.265255528532933,121.62919315132945,14.246325370121077,32.0,Infinity
1540782575310,1540782575000,31.26525572583462,121.62919314289309,14.239837306581883,32.0,Infinity
1540782576324,1540782576000,31.2652559545736,121.62919258350632,14.232926818154533,32.0,Infinity
1540782577322,1540782577000,31.26526086549462,121.62919494960427,14.211449231146531,32.0,Infinity
1540782578302,1540782578000,31.26526028943303,121.62919445080573,14.222281716771716,32.0,Infinity
1540782579328,1540782579000,31.265260506456055,121.62919419797849,14.26434776951837,32.0,Infinity
1540782580316,1540782579999,31.265260567236634,121.62919428171332,14.256816628894533,32.0,Infinity
1540782581315,1540782580999,31.265260587046246,121.62919418210856,14.237579904451227,32.0,Infinity
1540782582318,1540782581999,31.265260755790152,121.62919430916764,14.228974731901808,32.0,Infinity
1540782583314,1540782582999,31.26526398576702,121.62919037547279,14.229277386884354,32.0,Infinity
1540782584311,1540782583999,31.265267566525996,121.62918911105334,14.253185273810587,32.0,Infinity
1540782585325,1540782584999,31.26527556229137,121.62918923404621,14.282055182951934,32.0,Infinity
1540782586318,1540782585999,31.265282975119504,121.62918748578555,14.31446854825652,32.0,Infinity
1540782587308,1540782586999,31.26527974513217,121.6291790615365,14.276289156899033,32.0,Infinity
1540782588322,1540782587999,31.265280155659696,121.62917903014142,14.228286274579142,32.0,Infinity
1540782589317,1540782588999,31.265280718793008,121.62917905868353,14.22248264738726,32.0,Infinity
1540782590316,1540782589999,31.26528071354969,121.62917907017328,14.240462285068416,32.0,Infinity
1540782591380,1540782590999,31.265281150702133,121.62917918633573,14.233808448308476,32.0,Infinity
1540782592322,1540782591999,31.265281120151002,121.62917903936172,14.236434182566764,32.0,Infinity
1540782593318,1540782592999,31.26527948145123,121.6291793462139,14.239793230377181,32.0,Infinity
1540782594321,1540782593999,31.265279685294317,121.62917830725375,14.252248554840635,32.0,Infinity
1540782595320,1540782594999,31.26527946208595,121.62917765135312,14.279082933196332,32.0,Infinity
1540782596326,1540782595999,31.265277395822356,121.62917001223599,14.29708081589616,32.0,Infinity
1540782597316,1540782596999,31.265287462075975,121.62917486528747,14.435861055908775,32.0,Infinity
1540782598317,1540782597999,31.26529313307152,121.62917407853567,14.526572558076758,32.0,Infinity
1540782599318,1540782598999,31.265295967530832,121.62917006130972,14.622724816369356,32.0,Infinity
1540782600293,1540782599999,31.265295919336502,121.6291678816981,14.68901955335341,32.0,Infinity
1540782601311,1540782600999,31.26529701708303,121.62916642182958,14.746095069200054,32.0,Infinity
1540782602316,1540782601999,31.265296703518153,121.62916518878532,14.756201844537975,32.0,Infinity
1540782603313,1540782602999,31.265296799602922,121.62916412511012,14.743834940921296,32.0,Infinity
1540782604372,1540782603999,31.265296950911534,121.62916400056889,14.724505176317919,48.0,Infinity
1540782605296,1540782604999,31.26529772814726,121.6291640081027,14.733057665054202,48.0,Infinity
1540782606301,1540782605999,31.26529811492344,121.62916371025304,14.650987350911858,48.0,Infinity
1540782607300,1540782606999,31.265298351637636,121.62916349674626,14.631138685515868,48.0,Infinity
1540782608300,1540782607999,31.265298354931122,121.62916344764143,14.631795114260939,32.0,Infinity
1540782609296,1540782608999,31.26529857362067,121.62916355421129,14.689500131091512,48.0,Infinity
1540782610304,1540782609999,31.26529921035039,121.62916348600261,14.63341408845002,48.0,Infinity
1540782611309,1540782610999,31.265300962967554,121.62916253685715,14.635312456042564,48.0,Infinity
1540782612312,1540782611999,31.265301259093054,121.62916225900159,14.644052651658582,48.0,Infinity
1540782613309,1540782612999,31.265301279363808,121.62916223538758,14.611993304725095,48.0,Infinity
1540782614290,1540782613999,31.265301282644263,121.62916222122563,14.590630622786552,48.0,Infinity
1540782615302,1540782614999,31.26530127986162,121.6291622089906,14.598283908086632,48.0,Infinity
1540782616316,1540782615999,31.265301574161185,121.62916205217502,14.589339008524028,48.0,Infinity
1540782617310,1540782616999,31.265301503649265,121.62916196018402,14.576187821606553,32.0,Infinity
1540782618325,1540782617999,31.26530290359338,121.629157750478,14.553715128651882,32.0,Infinity
1540782619326,1540782618999,31.265296820127226,121.62915921524265,14.532555969219507,32.0,Infinity
1540782620325,1540782619999,31.2652913699643,121.62916074379595,14.524076372727372,32.0,Infinity
1540782621315,1540782620999,31.26529228028931,121.62915890594158,14.597631919338587,32.0,Infinity
1540782622316,1540782621999,31.26529200919102,121.62915860369422,14.613781998666008,32.0,Infinity
1540782623321,1540782622999,31.26524241781589,121.62913761949802,14.756579090206703,32.0,Infinity
1540782624319,1540782623999,31.26523569167493,121.62911818383037,14.842169793721109,32.0,Infinity
1540782625315,1540782624999,31.265238833286034,121.62912338848227,14.832112389666404,32.0,Infinity
1540782626332,1540782625999,31.265240416901115,121.62912428603772,14.804619462416042,32.0,Infinity
1540782627380,1540782626999,31.265239993610695,121.6291247633717,14.732997543813072,32.0,Infinity
1540782628317,1540782627999,31.265240528560035,121.62912482866307,14.726077403872445,32.0,Infinity
1540782629313,1540782628999,31.26524069252986,121.62912497933984,14.712495817369275,32.0,Infinity
1540782630305,1540782629999,31.265240520108335,121.62912568085248,14.702571684360814,32.0,Infinity
1540782631315,1540782630999,31.26524026376839,121.62912599801952,14.7530310818083,32.0,Infinity
1540782632318,1540782631999,31.265241446256027,121.6291255959154,14.742919501106561,32.0,Infinity
1540782633303,1540782632999,31.26524508123514,121.62912684613161,14.727530432924734,32.0,Infinity
1540782634324,1540782633999,31.265246417946003,121.62912640741162,14.696025158022563,32.0,Infinity
1540782635302,1540782634999,31.26524689240264,121.62912690595984,14.66988364781002,32.0,Infinity
1540782636307,1540782635999,31.265245897179152,121.62912874353819,14.714686050602479,32.0,Infinity
1540782637315,1540782636999,31.265246248498837,121.62912858269556,14.696435603466416,32.0,Infinity
1540782638318,1540782637999,31.265245071608128,121.62912072360128,14.671611445005235,32.0,Infinity
1540782663257,1540782662999,31.26544358040379,121.62905136042359,13.632835237556993,48.0,Infinity
1540782664295,1540782663999,31.265437726614838,121.62901624887913,15.802030500991837,48.0,Infinity
1540782665301,1540782664999,31.26546225010707,121.62903018653147,15.784145202787993,48.0,Infinity
1540782667296,1540782666999,31.26545508635648,121.62902651176542,15.541576376579362,32.0,Infinity
1540782668296,1540782667999,31.26545907939832,121.62900004634253,15.081923745173011,32.0,Infinity
1540782669294,1540782668999,31.265465068928187,121.62899443411666,14.829388231011885,32.0,Infinity
1540782670307,1540782669999,31.26547123854357,121.62898692101673,14.609911792561922,32.0,Infinity
1540782673310,1540782672999,31.265529997003604,121.62889598785954,14.12163492622968,32.0,Infinity
1540782674322,1540782673999,31.265564150337916,121.62883161967795,14.04982165855004,32.0,Infinity
1540782675307,1540782674999,31.265572321757986,121.62882913581161,14.045898828060853,32.0,Infinity
1540782676287,1540782675999,31.265581303170983,121.6288143147574,14.02282309555257,32.0,Infinity
1540782677298,1540782676999,31.265591593608352,121.6287967898064,14.025074655942202,32.0,Infinity
1540782678307,1540782677999,31.265600761449413,121.62878075691765,13.99554922393227,32.0,Infinity
1540782679312,1540782678999,31.265624553448607,121.62876574279412,13.913292124808253,32.0,Infinity
1540782680292,1540782679999,31.265647158099174,121.62871965762157,13.940930662586705,32.0,Infinity
1540782681306,1540782680999,31.26567417086353,121.62867119893887,14.063869579284392,32.0,Infinity
1540782682301,1540782681999,31.265679774169797,121.62866683106795,14.131656760159254,32.0,Infinity
1540782683289,1540782682999,31.265677287594887,121.62865468251877,14.119307798568798,32.0,Infinity
1540782684286,1540782683999,31.265683134730708,121.62862634073059,13.988995015839453,32.0,Infinity
1540782685395,1540782684999,31.26570459937895,121.62854938453778,13.981613616790337,32.0,Infinity
1540782686302,1540782685999,31.265727779910886,121.62851365816796,14.654328739820777,32.0,Infinity
1540782687295,1540782686999,31.265743901786507,121.62847741360947,15.224917671602888,32.0,Infinity
1540782688367,1540782687999,31.265862598616863,121.62831200000062,16.668780457940862,32.0,Infinity
1540782689291,1540782688999,31.26590890005039,121.62824241561863,17.706503267194137,32.0,Infinity
1540782690306,1540782689999,31.26584081307147,121.62817014180294,17.70740609365605,32.0,Infinity
1540782691284,1540782690999,31.26585338816083,121.62813099303484,17.286086342719994,32.0,Infinity
1540782692292,1540782691999,31.265867076373056,121.62810454913216,16.925727979724996,32.0,Infinity
1540782693324,1540782692999,31.265877705741342,121.62807059046487,16.863123983418156,32.0,Infinity
1540782694307,1540782693999,31.265880339805783,121.62804309878483,16.91956493456548,32.0,Infinity
1540782695328,1540782694999,31.265875028025178,121.62802263176137,16.98791819057331,32.0,Infinity
1540782696324,1540782695999,31.2658668139084,121.62801321112879,16.78660903618615,32.0,Infinity
1540782697328,1540782696999,31.265851758436344,121.6280031260242,16.650667991104324,32.0,Infinity
1540782698385,1540782697999,31.2658430911088,121.62799383695409,16.4977917458132,32.0,Infinity
1540782699296,1540782698999,31.26583427435415,121.62798324887191,16.429091222625424,32.0,Infinity
1540782700305,1540782699999,31.265829706213466,121.62796395930043,16.3955195118826,32.0,Infinity
1540782701348,1540782700999,31.265816121797016,121.62795693052482,16.270535484283037,32.0,Infinity
1540782702299,1540782701999,31.265801313751783,121.62794889930295,16.210713300543098,32.0,Infinity
1540782703302,1540782702999,31.265787828646925,121.62794225647781,16.044015902757327,32.0,Infinity
1540782704292,1540782703999,31.265775311394346,121.62793752353386,15.875125057720384,32.0,Infinity
1540782705294,1540782704999,31.265764797696374,121.62793015968572,15.737727670947061,32.0,Infinity
1540782707299,1540782706999,31.265748572263192,121.62791688365638,15.50654435991702,32.0,Infinity
1540782708299,1540782707999,31.265740680764466,121.62791091175693,15.368025815854264,32.0,Infinity
1540782779295,1540782778999,31.265239929679964,121.62906268854829,13.295235489486123,32.0,Infinity
1540782781300,1540782780999,31.265228576159554,121.62906533043402,12.761577679014799,32.0,Infinity
1540782840221,1540782839999,31.264939265586015,121.6290901153901,13.256689233164776,48.0,Infinity
1540782841307,1540782840999,31.264939066172882,121.6290904296426,11.28298727003076,48.0,Infinity
1540782842302,1540782841999,31.26494028554553,121.62909110026906,11.641061004746737,48.0,Infinity
1540782843330,1540782842999,31.264972665557508,121.62912884076808,11.865699670973823,48.0,Infinity
1540782844323,1540782843999,31.26508147399991,121.62918114643801,12.118978680659055,32.0,Infinity
1540782845306,1540782844999,31.265112981839838,121.62917147701214,12.258138099711493,32.0,Infinity
1540782846307,1540782845999,31.265123906093926,121.62918054159505,12.384619512732701,32.0,Infinity
1540782847318,1540782846999,31.26513348115842,121.6291854745793,12.462682489354306,32.0,Infinity
1540782848296,1540782847999,31.265134406060977,121.62917914451465,12.558002470403888,32.0,Infinity
1540782849306,1540782848999,31.265133771265813,121.62917952747043,12.64786288265862,32.0,Infinity
1540782850316,1540782849999,31.26513432892134,121.62917908950942,12.756903344327561,32.0,Infinity
1540782851317,1540782850999,31.265156062699266,121.6291781222945,12.858820761833458,32.0,Infinity
1540782852309,1540782851999,31.265160976899654,121.6291903717855,12.93915712825282,32.0,Infinity
1540782853291,1540782852999,31.26517122183247,121.62917399629157,13.033796433050432,32.0,Infinity
1540782854305,1540782853999,31.265169918483323,121.6291737413541,13.047444174860056,32.0,Infinity
1540782855311,1540782854999,31.265169499593043,121.62917343279196,13.091067692323286,32.0,Infinity
1540782856294,1540782855999,31.26516947670556,121.62917339530637,13.163672177259071,32.0,Infinity
1540782857296,1540782856999,31.265169700204694,121.62917333552537,13.198686984132083,32.0,Infinity
1540782858323,1540782857999,31.265164595252603,121.6291695862947,13.21918510777178,32.0,Infinity
1540782860283,1540782859999,31.26516128408463,121.62917139028022,13.270107307294452,32.0,Infinity
1540782863277,1540782862999,31.265161613993342,121.62916882633512,13.3841643814713,32.0,Infinity
1540782867343,1540782866999,31.26510196471589,121.62913408621942,13.398895240444263,32.0,Infinity
1540782871283,1540782870999,31.265102755658827,121.62912044284602,13.506651223440919,32.0,Infinity
1540782872300,1540782871999,31.265107004175803,121.62910608095889,13.544378223485495,32.0,Infinity
1540782873278,1540782872999,31.26510681856058,121.62909027091631,13.55297297567518,32.0,Infinity
1540782884284,1540782883999,31.265164407391534,121.62904249734794,13.640420125655838,32.0,Infinity
1540782885316,1540782884999,31.265164877833644,121.62904286530431,13.664337497764272,32.0,Infinity
1540782886291,1540782885999,31.26516444886158,121.62904286832301,13.684268428716877,32.0,Infinity
1540782889300,1540782888999,31.265156335510238,121.62906279709034,13.663354658612363,32.0,Infinity
1540782890297,1540782889999,31.265149100940004,121.62907087928507,13.674806210976312,32.0,Infinity
1540782891303,1540782890999,31.265145786710324,121.62909050602042,13.662077357156287,32.0,Infinity
1540782892276,1540782891999,31.26514405824645,121.62911226788046,13.483751037749007,32.0,Infinity
1540782897289,1540782896999,31.26517288752378,121.6291511546236,13.722349247774767,32.0,Infinity
1540782904295,1540782903999,31.265153345111834,121.62918626470444,13.626358394143995,32.0,Infinity
1540782905286,1540782904999,31.265153395540445,121.62918724437588,13.626490927149955,32.0,Infinity
1540782906309,1540782905999,31.265147766302885,121.6292060423045,13.632611085675284,32.0,Infinity
1540782907277,1540782906999,31.26514926301033,121.62922248509638,13.616313248168598,32.0,Infinity
1540782908333,1540782907999,31.26513627039495,121.62924471835971,13.595351580416464,32.0,Infinity
1540782909309,1540782908999,31.26512098454728,121.62926978912205,13.507771278262823,32.0,Infinity
1540782910286,1540782909999,31.26512088874109,121.62927017159059,13.614425243562073,32.0,Infinity
1540782911281,1540782910999,31.26512079108746,121.62927052057,13.529742364461566,32.0,Infinity
1540782913294,1540782912999,31.265069827035553,121.62944099132397,13.36484377780049,48.0,Infinity
